name,YEAR,total_games,home_wins,home_win_percentage,lat,lng
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2017,5,4,80.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2018,6,3,50.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2019,4,3,75.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2020,4,4,100.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2021,5,4,80.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Munich,2022,2,1,50.0,48.13743,11.57549
Mönchengladbach,2016,3,0,0.0,51.18539,6.44172
Mönchengladbach,2016,3,0,0.0,51.18539,6.44172
Mönchengladbach,2016,3,0,0.0,51.18539,6.44172
Mönchengladbach,2016,3,0,0.0,51.18539,6.44172
Mönchengladbach,2016,3,0,0.0,51.18539,6.44172
Mönchengladbach,2016,3,0,0.0,51.18539,6.44172
Mönchengladbach,2020,3,1,33.33333333333333,51.18539,6.44172
Mönchengladbach,2020,3,1,33.33333333333333,51.18539,6.44172
Mönchengladbach,2020,3,1,33.33333333333333,51.18539,6.44172
Mönchengladbach,2020,3,1,33.33333333333333,51.18539,6.44172
Mönchengladbach,2020,3,1,33.33333333333333,51.18539,6.44172
Mönchengladbach,2020,3,1,33.33333333333333,51.18539,6.44172
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2016,3,1,33.33333333333333,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2017,4,2,50.0,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2018,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2019,3,2,66.66666666666666,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Naples,2020,1,0,0.0,40.85216,14.26811
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2016,3,1,33.33333333333333,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2017,4,4,100.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2018,4,2,50.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2019,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2020,4,3,75.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2021,6,3,50.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Paris,2022,1,1,100.0,48.85341,2.3488
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2016,9,6,66.66666666666666,42.16737,-6.89934
Porto,2016,9,6,66.66666666666666,40.84395,14.25724
Porto,2016,9,6,66.66666666666666,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
Porto,2017,12,6,50.0,42.16737,-6.89934
Porto,2017,12,6,50.0,40.84395,14.25724
Porto,2017,12,6,50.0,41.14961,-8.61099
